Date,Air_quality_Code, pm25, pm10, no2, so2
6/29/2019,9,84,42,13,1
6/30/2019,9,82,42,13,1
7/1/2019,9,78,34,19,2
7/2/2019,9,56,36,12,1
7/3/2019,9,63,34,14,1
7/4/2019,9,65,29,9,1
7/5/2019,9,66,36,5,1
7/6/2019,9,84,52,11,1
7/7/2019,9,94,49,9,1
7/8/2019,9,90,43,11,1
7/9/2019,9,82,42,12,1
7/10/2019,9,84,49,13,1
7/11/2019,9,100,45,8,1
7/12/2019,9,86,25,3,1
7/13/2019,9,48,36,10,1
7/14/2019,9,63,28,11,1
7/15/2019,9,60,28,11,1
7/16/2019,9,61,72,20,2
7/17/2019,9,102,46,9,1
7/18/2019,9,72,34,7,1
7/19/2019,9,75,24,5,1
7/20/2019,9,62,30,10,1
7/21/2019,9,68,38,11,1
7/22/2019,9,83,41,14,1
7/23/2019,9,85,39,16,1
7/24/2019,9,77,41,13,1
7/25/2019,9,82,42,11,2
7/26/2019,9,91,33,5,1
7/27/2019,9,77,35,10,1
7/28/2019,9,69,73,13,2
7/29/2019,9,69,37,16,1
7/30/2019,9,76,31,13,1
7/31/2019,9,73,29,10,1
8/1/2019,9,65,35,7,1
