date, pm25, pm10, no2, so2,Air_quality_Code
3/26/2019,45, ,19,2,9
3/27/2019,100, ,23,2,9
3/28/2019,60, ,16,2,9
3/29/2019,62, ,4,1,9
3/30/2019,97, ,7,1,9
3/31/2019,36,46,12,1,9
4/1/2019,73,44,21,2,9
4/2/2019,68,45,22,2,9
4/3/2019,76,50,23,3,9
4/4/2019,89, , , ,9
4/6/2019, ,99,35,2,9
4/7/2019,120,93,22,2,9
4/8/2019,117,72,14,1,9
4/9/2019,101,31,14,1,9
4/10/2019,45,41,21,2,9
4/11/2019,57,39,16,2,9
4/12/2019,63,49,22,1,9
4/13/2019,85,133,14,1,9
4/14/2019,116,51,18,2,9
4/15/2019,70,35,17,1,9
4/16/2019,64,31,12,1,9
4/17/2019,51,36,13,1,9
4/18/2019,67,39,8,2,9
4/19/2019,70,32,3,1,9
4/20/2019,57,38,6,1,9
4/21/2019,53,28,10,1,9
4/22/2019,44,34,16,2,9
4/23/2019,61,37,19,2,9
4/24/2019,74,36,20,2,9
4/25/2019,73,39,11,2,9
4/26/2019,72,53,17,2,9
4/27/2019,100,58,22,2,9
4/28/2019,117,70,35,3,9
4/29/2019,125,64,21,2,9
4/30/2019,127,72,32,2,9
5/1/2019,124,83,31,3,9
5/2/2019,115,34,6,2,9
5/3/2019,58,23,6,2,9
5/4/2019,46,50,28,2,9
5/5/2019,85,82,33,2,9
5/6/2019,100,79,8,1,9
5/7/2019,84,35,9,2,9
5/8/2019,54,24,7,2,9
5/9/2019,43,24,10,2,9
5/10/2019,46,28,10,1,9
5/11/2019,64,46,20,2,9
5/12/2019,78,51,26,4,9
5/13/2019,83,42,22,4,9
5/14/2019,74,33,19,2,9
5/15/2019,66,47,29,2,9
5/16/2019,85,65,17,2,9
5/17/2019,94,39,9,2,9
5/18/2019,68,29,11,2,9
5/19/2019,56,37,15,2,9
5/20/2019,75,43,18,2,9
5/21/2019,85,57,38,3,9
5/22/2019,112,106,52,5,9
5/23/2019,174,87,31,5,9
5/24/2019,141,34,3,2,9
5/25/2019,64,25,11,2,9
5/26/2019,47,31,13,2,9
5/27/2019,58,31,8,2,9
5/28/2019,69,42,14,2,9
5/29/2019,82,48,18,2,9
5/30/2019,82,45,8,2,9
5/31/2019,74,33,4,2,9
6/1/2019,68,34,8,2,9
6/2/2019,63,40,12,2,9
6/3/2019,66,49,15,2,9
6/4/2019,72,58,15,2,9
6/5/2019,82,53,11,2,9
6/6/2019,76,30,6,1,9
6/7/2019,67,21,2,1,9
6/8/2019,56,29,3, ,9
6/9/2019,71,48,20,2,9
6/10/2019,85,60,33,2,9
6/11/2019,113,43,10,1,9
6/12/2019,92,34,9,1,9
6/13/2019,72,32,5,1,9
6/14/2019,75,37,6,2,9
6/15/2019,81,46,15,2,9
6/16/2019,90,44,12,1,9
6/17/2019,81,43,12,2,9
6/18/2019,83,45,13,2,9
6/19/2019,84,40,14,1,9
6/20/2019,80,36,9,1,9
6/21/2019,76,33,4,1,9
6/22/2019,77,40,11,1,9
6/23/2019,79,38,10,2,9
6/24/2019,90,35,10,1,9
6/25/2019,79,37,14,1,9
6/26/2019,78,47,16,1,9
6/27/2019,75,45,7,1,9
6/28/2019,89,40,3,1,9
6/29/2019,84,42,13,1,9
6/30/2019,82,42,13,1,9
7/1/2019,78,34,19,2,9
7/2/2019,56,36,12,1,9
7/3/2019,63,34,14,1,9
7/4/2019,65,29,9,1,9
7/5/2019,66,36,5,1,9
7/6/2019,84,52,11,1,9
7/7/2019,94,49,9,1,9
7/8/2019,90,43,11,1,9
7/9/2019,82,42,12,1,9
7/10/2019,84,49,13,1,9
7/11/2019,100,45,8,1,9
7/12/2019,86,25,3,1,9
7/13/2019,48,36,10,1,9
7/14/2019,63,28,11,1,9
7/15/2019,60,28,11,1,9
7/16/2019,61,72,20,2,9
7/17/2019,102,46,9,1,9
7/18/2019,72,34,7,1,9
7/19/2019,75,24,5,1,9
7/20/2019,62,30,10,1,9
7/21/2019,68,38,11,1,9
7/22/2019,83,41,14,1,9
7/23/2019,85,39,16,1,9
7/24/2019,77,41,13,1,9
7/25/2019,82,42,11,2,9
7/26/2019,91,33,5,1,9
7/27/2019,77,35,10,1,9
7/28/2019,69,73,13,2,9
7/29/2019,69,37,16,1,9
7/30/2019,76,31,13,1,9
7/31/2019,73,29,10,1,9
8/1/2019,65,35,7,1,9
8/2/2019,81,33,5,1,9
8/3/2019,81,45,13,1,9
8/4/2019,85,42,11,1,9
8/5/2019,81,42,13,1,9
8/6/2019,71,46,13,1,9
8/7/2019,80,48,13,1,9
8/8/2019,86,41,9,1,9
8/9/2019,81,33,5,1,9
8/10/2019,62,35,6,1,9
8/11/2019,60,35,16,1,9
8/12/2019,71,40,18,1,9
8/13/2019,82,66,12,1,9
8/14/2019,79,40,20,2,9
8/15/2019,83,50,17,1,9
8/16/2019,81,29,4,1,9
8/17/2019,69,35,10,1,9
8/18/2019,79,34,12,1,9
8/19/2019,67,35,14,1,9
8/20/2019,74,25,13,1,9
8/21/2019,69,30,14,1,9
8/22/2019,74,31,9,1,9
8/23/2019,79,26,4,1,9
8/24/2019,74,29,12,1,9
8/25/2019,72,33,15,1,9
8/26/2019,78,32,13,1,9
8/27/2019,81,39,13,1,9
8/28/2019,87,45,12,1,9
8/29/2019,90,35,7,1,9
8/30/2019,81,31,4,1,9
8/31/2019,75,38,11,1,9
9/1/2019,87,30,11,1,9
9/2/2019,77,31,12,1,9
9/3/2019,74,34,14,1,9
9/4/2019,70,38,12,1,9
9/5/2019,81,33,7,1,9
9/6/2019,82,25,4,1,9
9/7/2019,58,40,13,1,9
9/8/2019,85,33,12,1,9
9/9/2019,76,32,14,1,9
9/10/2019,78,40,18,1,9
9/11/2019,105,40,12,1,9
9/12/2019,90,35,11,1,9
9/13/2019,87,34,7,1,9
9/14/2019,83,39,17,1,9
9/15/2019,84,38,15,1,9
9/16/2019,95,31,14,1,9
9/17/2019,74,32,20,2,9
9/18/2019,74,32,15,1,9
9/19/2019,87,26,10,1,9
9/20/2019,74,24,6,1,9
9/21/2019,73,44,19,1,9
9/22/2019,116,35,20,1,9
9/23/2019,84,29,22,1,9
9/24/2019,65,28,22,1,9
9/25/2019,62,31,21,1,9
9/26/2019,67,37,13,1,9
9/27/2019,75,29,7,1,9
9/28/2019,69,27,9,1,9
9/29/2019,68,20,5,1,9
9/30/2019,68,21,7,1,9
10/1/2019,82,29,16,1,9
10/2/2019,72,33,21,1,9
10/3/2019,79,27,17,1,9
10/4/2019,77,25,14,1,9
10/5/2019,82,33,18,1,9
10/6/2019,72,29,18,1,9
10/7/2019,23, , , ,9
10/11/2019, , ,17, ,9
10/12/2019,38,41,10,1,9
10/13/2019,98,42,6,1,9
10/14/2019,127,57,21,1,9
10/15/2019,129,53,14,1,9
10/16/2019,107,49,16,1,9
10/17/2019,123,39,14,1,9
10/18/2019,90,35,10,1,9
10/19/2019,77,36,15,1,9
10/20/2019,86,30,10,1,9
10/21/2019,77,45,21,2,9
10/22/2019,113,39,19,1,9
10/23/2019,66,30,18,1,9
10/24/2019,59,45,22,1,9
10/25/2019,84,36,18,1,9
10/26/2019,84,44,26,1,9
10/27/2019,92,43,22,1,9
10/28/2019,90,39,23,1,9
10/29/2019,71,37,27,1,9
10/30/2019,84,39,26,2,9
10/31/2019,103,38,21,1,9
11/1/2019,100,29,13,1,9
11/2/2019,69,34,21,1,9
11/3/2019,79,51,33,2,9
11/4/2019,101,61,38,2,9
11/5/2019,118,64,38,2,9
11/6/2019,122,77,42,3,9
11/7/2019,122,77,31,1,9
11/8/2019,136,60,21, ,9
11/9/2019,131,65,40,1,9
11/10/2019,149,62,42,2,9
11/11/2019,96,50,37,3,9
11/12/2019,95,86,31,1,9
11/13/2019,134,72,41,2,9
11/14/2019,125,57,17,1,9
11/15/2019,104,32,12, ,9
11/16/2019,66,38,19,1,9
11/17/2019,92, , , ,9
11/22/2019, ,44,21,3,9
11/23/2019,87,50,33,2,9
11/24/2019,106,63,50,2,9
11/25/2019,121,68,34,2,9
11/26/2019,100,86,24,1,9
11/27/2019,96, ,28,2,9
11/28/2019,81, ,23,1,9
11/29/2019,71, ,15,1,9
11/30/2019,74,36,23,1,9
12/1/2019,73,30,13,1,9
12/2/2019,52,46,30,1,9
12/3/2019,60,40,26,1,9
12/4/2019,58,39,19,1,9
12/5/2019,59,24,10,1,9
12/6/2019,48,30,16,1,9
12/7/2019,63,39,22,1,9
12/8/2019,117,31,18,1,9
12/9/2019,57,51,23, ,9
12/10/2019,60,55,36,1,9
12/11/2019,73,54,21,1,9
12/12/2019,75,204,9, ,9
12/13/2019,128,105,5, ,9
12/14/2019,120,61,35,1,9
12/15/2019,68,62,32,2,9
12/16/2019,84,64,35,2,9
12/17/2019,97,46,28,1,9
12/18/2019,89,59,38,2,9
12/19/2019,88,54,32,1,9
12/20/2019,65,46,27, ,9
12/21/2019,77,78,44,2,9
12/22/2019,123,70,39,2,9
12/23/2019,110,128,21,1,9
12/24/2019,94,431,7,1,9
12/25/2019,171,31,8,1,9
12/26/2019,65,31,7,1,9
12/27/2019,49,20,15,1,9
12/28/2019,42, ,40,1,9
12/29/2019,50, , , ,9
12/30/2019,,,,,9
12/31/2019, , ,27,1,9
