date,Air_quality_Code, pm25, pm10, no2, so2
7/19/2019,8,63, ,2, 
7/20/2019,8,54, ,1, 
7/21/2019,8,62, ,3, 
7/22/2019,8,72, ,4, 
7/23/2019,8,72, ,8, 
7/24/2019,8,71, ,9, 
7/25/2019,8,72, ,10, 
7/26/2019,8,73, ,7, 
7/27/2019,8,67, ,2, 
7/28/2019,8,64, ,2, 
7/29/2019,8,63, ,6, 
7/30/2019,8,70, ,10, 
7/31/2019,8,56, ,6, 
8/1/2019,8,53, ,4, 
8/2/2019,8,66, ,1, 
8/3/2019,8,64, ,2, 
8/4/2019,8,74, ,4, 
8/5/2019,8,73, ,3, 
8/6/2019,8,69, ,3, 
8/7/2019,8,73, ,4, 
8/8/2019,8,74, ,4, 
8/9/2019,8,69, ,4, 
8/10/2019,8,61, ,2, 
8/11/2019,8,57, ,3, 
8/12/2019,8,59, ,6, 
8/13/2019,8,67, ,8, 
8/14/2019,8,67, ,5, 
8/15/2019,8,70, ,10,1
8/16/2019,8,69, ,12,1
8/17/2019,8,60, ,3, 
8/18/2019,8,64, ,4, 
8/19/2019,8,62, ,5, 
8/20/2019,8,66, ,5, 
8/21/2019,8,54, ,6, 
8/22/2019,8,59, ,8, 
8/23/2019,8,62, ,6, 
8/24/2019,8,57, ,2, 
8/25/2019,8,59, ,6, 
8/26/2019,8,63, ,9, 
8/27/2019,8,66, ,8, 
8/28/2019,8,78, ,9, 
8/29/2019,8,73, ,11, 
8/30/2019,8,59, ,13, 
8/31/2019,8, , ,12, 
9/1/2019,8,175, ,11,1
9/2/2019,8,54, ,7, 
9/3/2019,8,53, ,5, 
9/4/2019,8,59, ,4, 
9/5/2019,8,64, ,5, 
9/6/2019,8,56, ,4, 
9/7/2019,8,55, ,2, 
9/8/2019,8,67, ,4, 
9/9/2019,8,54, ,4, 
9/10/2019,8,60, ,4, 
9/11/2019,8,65,40,7, 
9/12/2019,8,61,40,4, 
9/13/2019,8,62,35,5, 
9/14/2019,8,64,34,2, 
9/15/2019,8,114,39,5, 
9/16/2019,8,60,38,7, 
9/17/2019,8,58,33,10, 
9/18/2019,8,56, ,15,1
9/19/2019,8,50, ,7, 
9/20/2019,8,47, ,7, 
9/21/2019,8,48, ,2, 
9/22/2019,8,77, ,9, 
9/23/2019,8,56, ,14,1
9/24/2019,8,47, ,14, 
9/25/2019,8,41, ,13, 
9/26/2019,8,42, ,12, 
9/27/2019,8,50, ,9,1
9/28/2019,8,43, ,5, 
9/29/2019,8,54, ,6, 
9/30/2019,8,53, ,4, 
10/1/2019,8,57, ,7, 
10/2/2019,8,57, ,11, 
10/3/2019,8,56, ,12, 
10/4/2019,8,55, ,11, 
10/5/2019,8,56, ,8, 
10/6/2019,8,51, ,8, 
10/7/2019,8,48, , , 
10/12/2019,8, , ,8,1
10/13/2019,8,69, ,4, 
10/14/2019,8,72, ,9, 
10/15/2019,8,72, ,7, 
10/16/2019,8,69, ,9, 
10/17/2019,8,74, ,9, 
10/18/2019,8,59, ,7, 
10/19/2019,8,63, ,6, 
10/20/2019,8,61, ,7, 
10/21/2019,8,65, ,16,3
10/22/2019,8,86, ,9,1
10/23/2019,8,57, ,8, 
10/24/2019,8,45, ,9, 
10/25/2019,8,70, ,8,1
10/26/2019,8,64, ,14, 
10/27/2019,8,61, ,10, 
10/28/2019,8,66, ,14,1
10/29/2019,8,55, ,19,1
10/30/2019,8,63, ,17,2
10/31/2019,8,79,38,8, 
11/1/2019,8,65,29,7, 
11/2/2019,8,49,34,15,1
11/3/2019,8,63,51,20,1
11/4/2019,8,81,61,19,2
11/5/2019,8,93,64,20,3
11/6/2019,8,97,70,16,3
11/7/2019,8,89, ,14,2
11/8/2019,8,98, ,13, 
11/9/2019,8,105, ,21,3
11/10/2019,8,86, ,14,3
11/11/2019,8,72, ,13,3
11/12/2019,8,79, ,11,1
11/13/2019,8,102, ,24,2
11/14/2019,8,105, ,12, 
11/15/2019,8,89, ,5, 
11/16/2019,8,64, ,5,1
11/17/2019,8,90, , , 
11/22/2019,8, ,41,17,1
11/23/2019,8,85,35,27,1
11/24/2019,8,100, ,31,2
11/25/2019,8,110, ,22,3
11/26/2019,8,87, ,14, 
11/27/2019,8,65, ,11, 
11/28/2019,8,69, ,16,1
11/29/2019,8,57, ,10, 
11/30/2019,8,52, ,18, 
12/1/2019,8,60, ,9, 
12/2/2019,8,27, ,23, 
12/3/2019,8,49, ,19, 
12/4/2019,8,50, ,10, 
12/5/2019,8, , ,11, 
12/6/2019,8, , ,12,1
12/7/2019,8, , ,10, 
12/8/2019,8,31, ,8, 
12/9/2019,8,35, ,14, 
12/10/2019,8,47, ,19,1
12/11/2019,8,71, ,12, 
12/12/2019,8,68, ,5, 
12/13/2019,8,123, ,4, 
12/14/2019,8,107, ,22, 
12/15/2019,8,58, ,23,2
12/16/2019,8,81, ,23,1
12/17/2019,8,92, ,20,1
12/18/2019,8,79, ,22,3
12/19/2019,8,93, ,19,2
12/20/2019,8,74, ,16,1
12/21/2019,8,78, ,33,2
12/22/2019,8,87, ,21,2
12/23/2019,8,101, ,6, 
12/24/2019,8,77, ,3, 
12/25/2019,8,141, ,4, 
12/26/2019,8,76, ,4, 
12/27/2019,8,24, ,4, 
12/28/2019,8,30, ,5, 
12/29/2019,8,48, , , 
12/30/2019,8,,,,
12/31/2019,8, , ,21, 
