date,Air_quality_Code, pm25, pm10, no2, so2
4/3/2019,2,52, ,17,3
4/4/2019,2,66, , , 
4/6/2019,2, , ,10,1
4/7/2019,2,82, ,8, 
4/8/2019,2,107, ,5, 
4/9/2019,2,71, ,9, 
4/10/2019,2,31, ,9, 
4/11/2019,2,36, ,7,1
4/12/2019,2,43, ,6,1
4/13/2019,2,63, ,5, 
4/14/2019,2,91, ,8, 
4/15/2019,2,60, ,10, 
4/16/2019,2,46, ,4, 
4/17/2019,2,38, ,4, 
4/18/2019,2,52, , , 
4/21/2019,2, , ,3, 
4/22/2019,2,36, ,5, 
4/23/2019,2,45, ,12,2
4/24/2019,2,56, ,12,3
4/25/2019,2,59, ,6,1
4/26/2019,2,61, ,7,1
4/27/2019,2,76, ,10,1
4/28/2019,2,82, ,17,2
4/29/2019,2,80, ,12,2
4/30/2019,2,97, ,20,2
5/1/2019,2,89, ,11,3
5/2/2019,2,96, ,3,1
5/3/2019,2,53, ,2,1
5/4/2019,2,34, ,10,1
5/5/2019,2,65, ,9,1
5/6/2019,2,85, ,3, 
5/7/2019,2,79, ,6, 
5/8/2019,2,43, ,3, 
5/9/2019,2,37, ,4, 
5/10/2019,2,29, ,7,3
5/11/2019,2,38, ,12,2
5/12/2019,2,66, ,14,3
5/13/2019,2,62, ,14,3
5/14/2019,2,59, ,10,1
5/15/2019,2,50, ,11,2
5/16/2019,2,65, ,7,1
5/17/2019,2,68, ,4,1
5/18/2019,2,50, ,5, 
5/19/2019,2,48, ,6, 
5/20/2019,2,62, ,9, 
5/21/2019,2,75, ,24,9
5/22/2019,2,106, ,23,3
5/23/2019,2,166, ,6,2
5/24/2019,2,67, ,1,1
5/25/2019,2,50, ,4,1
5/26/2019,2,36, ,5,1
5/27/2019,2,46, ,4, 
5/28/2019,2,57, ,5,1
5/29/2019,2,62, ,6,1
5/30/2019,2,64, ,3,1
5/31/2019,2,61, ,2,1
6/1/2019,2,60, ,5,1
6/2/2019,2,54, ,5, 
6/3/2019,2,56, ,7, 
6/4/2019,2,66, ,7,1
6/5/2019,2,72, ,4, 
6/6/2019,2,64, ,3, 
6/7/2019,2,48, , , 
6/8/2019,2,43, ,1, 
6/9/2019,2,66, ,12,2
6/10/2019,2,69, ,14,3
6/11/2019,2,82, ,4, 
6/12/2019,2,72, ,3, 
6/13/2019,2,59, ,3, 
6/14/2019,2,58, ,3, 
6/15/2019,2,60, ,7, 
6/16/2019,2,68, ,6,1
6/17/2019,2,74, ,5,1
6/18/2019,2,67, ,6,1
6/19/2019,2,65, ,5,1
6/20/2019,2,61, ,3, 
6/21/2019,2,62, ,2, 
6/22/2019,2,64, ,4, 
6/23/2019,2,66, ,5,1
6/24/2019,2,71, ,4, 
6/25/2019,2,63, ,6, 
6/26/2019,2,57, ,6, 
6/27/2019,2,55, ,3, 
6/28/2019,2,70, ,2, 
6/29/2019,2,66, ,5, 
6/30/2019,2,66, ,6, 
7/1/2019,2,62, ,7,1
7/2/2019,2,36, ,6, 
7/3/2019,2,40, ,5, 
7/4/2019,2,46, ,4, 
7/5/2019,2,42, ,4, 
7/6/2019,2,66, ,4, 
7/7/2019,2,75, ,4,1
7/8/2019,2,74, ,4, 
7/9/2019,2,63, ,6,1
7/10/2019,2,71, ,5, 
7/11/2019,2,82, ,3, 
7/12/2019,2,75, ,2, 
7/13/2019,2,37, ,4,1
7/14/2019,2,47, ,5,1
7/15/2019,2,41, ,7,1
7/16/2019,2,45, ,7,2
7/17/2019,2,86, ,4,1
7/18/2019,2,56, ,3, 
7/19/2019,2,52, ,2, 
7/20/2019,2,39, ,3, 
7/21/2019,2,54, ,5,1
7/22/2019,2,66, ,6, 
7/23/2019,2,66, ,5,1
7/24/2019,2,57, ,6,1
7/25/2019,2,67, ,4,1
7/26/2019,2,70, ,2, 
7/27/2019,2,61, ,4, 
7/28/2019,2,59, ,6,1
7/29/2019,2,54, ,7,1
7/30/2019,2,56, ,5, 
7/31/2019,2,48, ,4, 
8/1/2019,2,50, ,3,1
8/2/2019,2,66, ,3,1
8/3/2019,2,67, ,5,1
8/4/2019,2,74, ,3, 
8/5/2019,2,65, ,6,1
8/6/2019,2,65, ,5, 
8/7/2019,2,64, ,5, 
8/8/2019,2,64, ,3, 
8/9/2019,2,64, ,4,2
8/10/2019,2,62, ,5, 
8/11/2019,2,52, ,7, 
8/12/2019,2,51, ,9, 
8/13/2019,2,54, ,5, 
8/14/2019,2,61, ,8, 
8/15/2019,2,62, ,12, 
8/16/2019,2,55, ,1, 
8/17/2019,2,55, ,5,1
8/18/2019,2,61, ,5, 
8/19/2019,2,52, ,5,1
8/20/2019,2,55, ,6, 
8/21/2019,2,50, ,7, 
8/22/2019,2,49, ,5, 
8/23/2019,2,56, ,4, 
8/24/2019,2,58, ,8, 
8/25/2019,2,60, ,10, 
8/26/2019,2,53, ,7, 
8/27/2019,2,59, ,4, 
8/28/2019,2,71, ,4, 
8/29/2019,2,74, ,3, 
8/30/2019,2,69, ,3,1
8/31/2019,2,61, ,4, 
9/1/2019,2,58, ,5, 
9/2/2019,2,52, ,5, 
9/3/2019,2,52, ,4,1
9/4/2019,2,51, ,6,1
9/5/2019,2,67, ,4, 
9/6/2019,2,74, ,2, 
9/7/2019,2,35, ,3, 
9/8/2019,2,59, ,5, 
9/9/2019,2,58, ,6, 
9/10/2019,2,61, ,5, 
9/11/2019,2,57, ,4, 
9/12/2019,2,51, ,3, 
9/13/2019,2,62, ,4, 
9/14/2019,2,63, ,8,2
9/15/2019,2,59, ,9, 
9/16/2019,2,66, ,5, 
9/17/2019,2,47, ,9,1
9/18/2019,2,48, ,6, 
9/19/2019,2,50, ,5, 
9/20/2019,2,46, ,2, 
9/21/2019,2,48, ,6, 
9/22/2019,2,72, ,9, 
9/23/2019,2,53, ,8, 
9/24/2019,2,43, ,8, 
9/25/2019,2,41, ,10, 
9/26/2019,2,39, ,8, 
9/27/2019,2,44, ,3, 
9/28/2019,2,41, ,4, 
9/29/2019,2,43, ,2, 
9/30/2019,2,52, ,3, 
10/1/2019,2,41, ,9,2
10/2/2019,2,57, ,10,2
10/3/2019,2,55, ,6,1
10/4/2019,2,46, ,6,1
10/5/2019,2,43, ,6, 
10/6/2019,2,42, ,10, 
10/7/2019,2,49, , , 
10/12/2019,2, , ,3, 
10/13/2019,2,52, ,2, 
10/14/2019,2,62, ,10, 
10/15/2019,2,71, ,5, 
10/16/2019,2,73, ,8, 
10/17/2019,2,80, ,5, 
10/18/2019,2,60, ,5, 
10/19/2019,2,57, ,6, 
10/20/2019,2,61, ,5, 
10/21/2019,2,58, ,13,2
10/22/2019,2,71, ,8,1
10/23/2019,2,48, ,8,1
10/24/2019,2,38, ,8,1
10/25/2019,2,65, ,5, 
10/26/2019,2,54, ,10, 
10/27/2019,2,51, ,11, 
10/28/2019,2,60, ,12, 
10/29/2019,2,50, ,14, 
10/30/2019,2,51, ,16,3
10/31/2019,2,57, ,9, 
11/1/2019,2,56, ,6, 
11/2/2019,2,46, ,13,2
11/3/2019,2,43, ,17,1
11/4/2019,2,65, ,18,1
11/5/2019,2,73, ,11,1
11/6/2019,2,80, ,18,1
11/7/2019,2,94, ,14,1
11/8/2019,2,100, ,8,1
11/9/2019,2,97, ,14,1
11/10/2019,2,86, ,22,1
11/11/2019,2,79, ,20,3
11/12/2019,2,80, ,20,2
11/13/2019,2,116, ,16,1
11/14/2019,2,93, ,5, 
11/15/2019,2,69, ,2, 
11/16/2019,2,51, , , 
11/22/2019,2, , ,6,1
11/23/2019,2,59, ,16,1
11/24/2019,2,69, ,20,1
11/25/2019,2,69, ,13,1
11/26/2019,2,67, ,9,1
11/27/2019,2,59, ,9,2
11/28/2019,2,50, ,10,1
11/29/2019,2,41, ,8, 
11/30/2019,2,36, ,11,1
12/1/2019,2,41, ,7, 
12/2/2019,2,31, ,13, 
12/3/2019,2,37, ,14, 
12/4/2019,2,37, ,7,1
12/5/2019,2,32, ,3, 
12/6/2019,2,27, ,7,1
12/7/2019,2,41, ,5, 
12/8/2019,2,41, ,5, 
12/9/2019,2,35, ,13, 
12/10/2019,2,47, ,18,1
12/11/2019,2,52, ,10,2
12/12/2019,2,46, ,5, 
12/13/2019,2,112, ,3, 
12/14/2019,2,101, ,15,1
12/15/2019,2,38, ,21,2
12/16/2019,2,61, ,20,1
12/17/2019,2,67, ,17,1
12/18/2019,2,49, ,24,2
12/19/2019,2,60, ,20,1
12/20/2019,2,49, ,10,1
12/21/2019,2,42, ,19,2
12/22/2019,2,59, ,10,1
12/23/2019,2,80, , , 
12/27/2019,2, , ,4, 
12/28/2019,2,32, ,5, 
12/29/2019,2,23, , , 
12/30/2019,2,,,,
12/31/2019,2, , ,11, 
