date,Air_quality_Code, pm25, pm10, no2, so2
10/12/2017,5,45,18,16,1
10/13/2017,5,59,14,7, 
10/14/2017,5,45,18,14, 
10/15/2017,5,54,19,19, 
10/16/2017,5,55,22,27,3
10/17/2017,5,54,25,35,3
10/18/2017,5,63,50,38,3
10/19/2017,5,71,40,19,2
10/20/2017,5,72,21,6, 
10/21/2017,5,62,18,17, 
10/22/2017,5,61,24,25,1
10/23/2017,5,69,17,25, 
10/24/2017,5,66,21,30,2
10/25/2017,5,67,33,30,4
10/26/2017,5,68,45,30,5
10/27/2017,5,75,35,12,1
10/28/2017,5,56,37,27,1
10/29/2017,5,71,21,13, 
10/30/2017,5,45,20,14, 
10/31/2017,5,46,15,17, 
11/1/2017,5,39,17,29, 
11/2/2017,5,50,16,23, 
11/3/2017,5,55,16,19, 
11/4/2017,5,58,16,21,1
11/5/2017,5,61,22,20,1
11/6/2017,5,64,28,28,4
11/7/2017,5,72,38,31,7
11/8/2017,5,77,21,22,1
11/9/2017,5,55,19,27,1
11/10/2017,5,71,20,14,1
11/11/2017,5,52,32,41,4
11/12/2017,5,66,117,33,1
11/13/2017,5,107,67,44,2
11/14/2017,5,107,71,34,7
11/15/2017,5,107,77,51,9
11/16/2017,5,121,73,40,5
11/17/2017,5,93,82,20,1
11/18/2017,5,84,58,21, 
11/19/2017,5,85,32,25, 
11/20/2017,5,71,17,9, 
11/21/2017,5,44, , , 
11/22/2017,5, ,26,20,1
11/23/2017,5,35,11,23,1
11/24/2017,5,53,15,18,1
11/25/2017,5,55,44,38,3
11/26/2017,5,70,85,34,2
11/27/2017,5,91,40,33,1
11/28/2017,5,84,20,37,1
11/29/2017,5,73,17,35,3
11/30/2017,5,67,38,37,2
12/1/2017,5,87,52,19,2
12/2/2017,5,78,41,39,2
12/3/2017,5,76,39,41,2
12/4/2017,5,74,42,22,2
12/5/2017,5,73,21,7,1
12/6/2017,5,40,27,20,1
12/7/2017,5,39,13,30,1
12/8/2017,5,63,29,17,1
12/9/2017,5,59,49,40,2
12/10/2017,5,79,46,40,5
12/11/2017,5,90,54,29,2
12/12/2017,5,74,51,23,1
12/13/2017,5,77,19,17,1
12/14/2017,5,51,16,23,1
12/15/2017,5,60,18,16,1
12/16/2017,5,56,35,41,1
12/17/2017,5,77,33,46,2
12/18/2017,5,87,55,47,5
12/19/2017,5,94,54,43,4
12/20/2017,5,93,68,42,7
12/21/2017,5,117,73,28,5
12/22/2017,5,105,80,10,2
12/23/2017,5,117,34,8,1
