date, pm25, pm10, no2, so2,Air_quality_Code
4/25/2017,,,,,10
4/26/2017,,,,,10
4/27/2017,,,,,10
4/28/2017,,,,,10
4/29/2017,,,,,10
4/30/2017,,,,,10
5/1/2017,,,,,10
5/2/2017,,,,,10
5/3/2017,,,,,10
5/4/2017,,,,,10
5/5/2017,,,,,10
5/6/2017,,,,,10
5/7/2017,,,,,10
5/8/2017,,,,,10
5/9/2017,,,,,10
5/10/2017,,,,,10
5/11/2017,,,,,10
5/12/2017,,,,,10
5/13/2017,,,,,10
5/14/2017,,,,,10
5/15/2017,,,,,10
5/16/2017,,,,,10
5/17/2017,,,,,10
5/18/2017,,,,,10
5/19/2017,,,,,10
5/20/2017,,,,,10
5/21/2017,,,,,10
5/22/2017,,,,,10
5/23/2017,,,,,10
5/24/2017,,,,,10
5/25/2017,,,,,10
5/26/2017,,,,,10
5/27/2017,,,,,10
5/28/2017,,,,,10
5/29/2017,,,,,10
5/30/2017,,,,,10
5/31/2017,,,,,10
6/1/2017,,,,,10
6/2/2017,,,,,10
6/3/2017,,,,,10
6/4/2017,,,,,10
6/5/2017,,,,,10
6/6/2017,,,,,10
6/7/2017,,,,,10
6/8/2017,,,,,10
6/9/2017,,,,,10
6/10/2017,,,,,10
6/11/2017,,,,,10
6/12/2017,,,,,10
6/13/2017,,,,,10
6/14/2017,,,,,10
6/15/2017,,,,,10
6/16/2017,,,,,10
6/17/2017,,,,,10
6/18/2017,,,,,10
6/19/2017,,,,,10
6/20/2017,,,,,10
6/21/2017,,,,,10
6/22/2017,,,,,10
6/23/2017,,,,,10
6/24/2017,,,,,10
6/25/2017,,,,,10
6/26/2017,,,,,10
6/27/2017,,,,,10
6/28/2017,,,,,10
6/29/2017,,,,,10
6/30/2017,,,,,10
7/1/2017,,,,,10
7/2/2017,,,,,10
7/3/2017,,,,,10
7/4/2017,,,,,10
7/5/2017,,,,,10
7/6/2017,,,,,10
7/7/2017,,,,,10
7/8/2017,,,,,10
7/9/2017,,,,,10
7/10/2017,,,,,10
7/11/2017,,,,,10
7/12/2017,,,,,10
7/13/2017,,,,,10
7/14/2017,,,,,10
7/15/2017,,,,,10
7/16/2017,,,,,10
7/17/2017,,,,,10
7/18/2017,,,,,10
7/19/2017,,,,,10
7/20/2017,,,,,10
7/21/2017,,,,,10
7/22/2017,,,,,10
7/23/2017,,,,,10
7/24/2017,,,,,10
7/25/2017,,,,,10
7/26/2017,,,,,10
7/27/2017,,,,,10
7/28/2017,,,,,10
7/29/2017,,,,,10
7/30/2017,,,,,10
7/31/2017,,,,,10
8/1/2017,,,,,10
8/2/2017,,,,,10
8/3/2017,,,,,10
8/4/2017,,,,,10
8/5/2017,,,,,10
8/6/2017,,,,,10
8/7/2017,,,,,10
8/8/2017,,,,,10
8/9/2017,,,,,10
8/10/2017,,,,,10
8/11/2017,,,,,10
8/12/2017,,,,,10
8/13/2017,,,,,10
8/14/2017,,,,,10
8/15/2017,,,,,10
8/16/2017,,,,,10
8/17/2017,,,,,10
8/18/2017,,,,,10
8/19/2017,,,,,10
8/20/2017,,,,,10
8/21/2017,,,,,10
8/22/2017,,,,,10
8/23/2017,,,,,10
8/24/2017,,,,,10
8/25/2017,,,,,10
8/26/2017,,,,,10
8/27/2017,,,,,10
8/28/2017,,,,,10
8/29/2017,,,,,10
8/30/2017,,,,,10
8/31/2017,,,,,10
9/1/2017,,,,,10
9/2/2017,,,,,10
9/3/2017,,,,,10
9/4/2017,,,,,10
9/5/2017,,,,,10
9/6/2017,,,,,10
9/7/2017,,,,,10
9/8/2017,,,,,10
9/9/2017,,,,,10
9/10/2017,,,,,10
9/11/2017,,,,,10
9/12/2017,,,,,10
9/13/2017,,,,,10
9/14/2017,,,,,10
9/15/2017,,,,,10
9/16/2017,,,,,10
9/17/2017,,,,,10
9/18/2017,,,,,10
9/19/2017,,,,,10
9/20/2017,,,,,10
9/21/2017,,,,,10
9/22/2017,,,,,10
9/23/2017,,,,,10
9/24/2017,,,,,10
9/25/2017,,,,,10
9/26/2017,,,,,10
9/27/2017,,,,,10
9/28/2017,,,,,10
9/29/2017,,,,,10
9/30/2017,,,,,10
10/1/2017,,,,,10
10/2/2017,,,,,10
10/3/2017,,,,,10
10/4/2017,,,,,10
10/5/2017,,,,,10
10/6/2017,,,,,10
10/7/2017,,,,,10
10/8/2017,,,,,10
10/9/2017,,,,,10
10/10/2017,,,,,10
10/11/2017,,,,,10
10/12/2017,,,,,10
10/13/2017,,,,,10
10/14/2017,,,,,10
10/15/2017,,,,,10
10/16/2017,,,,,10
10/17/2017,,,,,10
10/18/2017,,,,,10
10/19/2017,,,,,10
10/20/2017,,,,,10
10/21/2017,,,,,10
10/22/2017,,,,,10
10/23/2017,,,,,10
10/24/2017,,,,,10
10/25/2017,,,,,10
10/26/2017,,,,,10
10/27/2017,,,,,10
10/28/2017,,,,,10
10/29/2017,,,,,10
10/30/2017,,,,,10
10/31/2017,,,,,10
11/1/2017,,,,,10
11/2/2017,,,,,10
11/3/2017,,,,,10
11/4/2017,,,,,10
11/5/2017,,,,,10
11/6/2017,,,,,10
11/7/2017,,,,,10
11/8/2017,,,,,10
11/9/2017,,,,,10
11/10/2017,,,,,10
11/11/2017,,,,,10
11/12/2017,,,,,10
11/13/2017,,,,,10
11/14/2017,,,,,10
11/15/2017,,,,,10
11/16/2017,,,,,10
11/17/2017,,,,,10
11/18/2017,,,,,10
11/19/2017,,,,,10
11/20/2017,,,,,10
11/21/2017,,,,,10
11/22/2017,,,,,10
11/23/2017,,,,,10
11/24/2017,,,,,10
11/25/2017,,,,,10
11/26/2017,,,,,10
11/27/2017,,,,,10
11/28/2017,,,,,10
11/29/2017,,,,,10
11/30/2017,,,,,10
12/1/2017,,,,,10
12/2/2017,,,,,10
12/3/2017,,,,,10
12/4/2017,,,,,10
12/5/2017,,,,,10
12/6/2017,,,,,10
12/7/2017,,,,,10
12/8/2017,,,,,10
12/9/2017,,,,,10
12/10/2017,,,,,10
12/11/2017,,,,,10
12/12/2017,,,,,10
12/13/2017,,,,,10
12/14/2017,,,,,10
12/15/2017,,,,,10
12/16/2017,,,,,10
12/17/2017,,,,,10
12/18/2017,,,,,10
12/19/2017,,,,,10
12/20/2017,,,,,10
12/21/2017,,,,,10
12/22/2017,,,,,10
12/23/2017,,,,,10
12/24/2017,,,,,10
12/25/2017,,,,,10
12/26/2017,,,,,10
12/27/2017,,,,,10
12/28/2017,,,,,10
12/29/2017,,,,,10
12/30/2017,,,,,10
12/31/2017,,,,,10
1/1/2018,,,,,10
1/2/2018,,,,,10
1/3/2018,,,,,10
1/4/2018,,,,,10
1/5/2018,,,,,10
1/6/2018,,,,,10
1/7/2018,,,,,10
1/8/2018,,,,,10
1/9/2018,,,,,10
1/10/2018,,,,,10
1/11/2018,,,,,10
1/12/2018,,,,,10
1/13/2018,,,,,10
1/14/2018,,,,,10
1/15/2018,,,,,10
1/16/2018,,,,,10
1/17/2018,,,,,10
1/18/2018,,,,,10
1/19/2018,,,,,10
1/20/2018,,,,,10
1/21/2018,,,,,10
1/22/2018,,,,,10
1/23/2018,,,,,10
1/24/2018,,,,,10
1/25/2018,,,,,10
1/26/2018,,,,,10
1/27/2018,,,,,10
1/28/2018,,,,,10
1/29/2018,,,,,10
1/30/2018,,,,,10
1/31/2018,,,,,10
2/1/2018,,,,,10
2/2/2018,,,,,10
2/3/2018,,,,,10
2/4/2018,,,,,10
2/5/2018,,,,,10
2/6/2018,,,,,10
2/7/2018, , ,27,4,10
2/8/2018,102, ,11,2,10
2/9/2018,105, ,7,1,10
2/10/2018,97, ,7,3,10
2/11/2018,91, ,5, ,10
2/12/2018,48, ,4, ,10
2/13/2018,23, ,3, ,10
2/14/2018,38, ,4, ,10
2/15/2018,53, ,3, ,10
2/16/2018,134, ,2, ,10
2/17/2018,54, ,3, ,10
2/18/2018,57, ,3,1,10
2/19/2018,45, ,12,2,10
2/20/2018,56, ,13,1,10
2/21/2018,65, ,3, ,10
2/22/2018,41, ,4,1,10
2/23/2018,58, ,4,1,10
2/24/2018,62, ,4, ,10
2/25/2018,48, ,4, ,10
2/26/2018,35, ,3, ,10
2/27/2018,42, ,8,1,10
2/28/2018,39, ,6, ,10
3/1/2018,56, ,5,1,10
3/2/2018,60, ,3, ,10
3/3/2018,65, ,5,1,10
3/4/2018,70, ,6,2,10
3/5/2018,87, ,6,1,10
3/6/2018,115, ,4, ,10
3/7/2018,68, ,5, ,10
3/8/2018,78, ,2, ,10
3/9/2018,60, ,2, ,10
3/10/2018,35, ,7, ,10
3/11/2018,48, ,9, ,10
3/12/2018,69, ,6, ,10
3/13/2018,58, ,5,1,10
3/14/2018,58, ,3, ,10
3/15/2018,49, ,2, ,10
3/16/2018,36, ,5, ,10
3/17/2018,37, ,5, ,10
3/18/2018,52, ,3, ,10
3/19/2018,72, ,4, ,10
3/20/2018,88, ,11,2,10
3/21/2018,95, ,6, ,10
3/22/2018,64, ,2,4,10
3/23/2018,92, ,2,2,10
3/24/2018,115, ,4, ,10
3/25/2018,46, ,5, ,10
3/26/2018,96, ,9, ,10
3/27/2018,179, ,5, ,10
3/28/2018,116, ,1, ,10
3/29/2018,75, ,2, ,10
3/30/2018,36, ,5, ,10
3/31/2018,53, ,8,1,10
4/1/2018,50, ,6, ,10
4/2/2018,61, ,15,1,10
4/3/2018,61, ,8,1,10
4/4/2018,69, ,5, ,10
4/5/2018,63, ,3, ,10
4/6/2018,59, ,7, ,10
4/7/2018,76, ,7, ,10
4/8/2018,69, ,5, ,10
4/9/2018,53, ,5, ,10
4/10/2018,43, ,5, ,10
4/11/2018,42, ,13,1,10
4/12/2018,63, ,17,1,10
4/13/2018,72, ,21,3,10
4/14/2018,75, ,18,1,10
4/15/2018,77, ,11,1,10
4/16/2018,65, ,9,1,10
4/17/2018,67, ,10,1,10
4/18/2018,114, ,6, ,10
4/19/2018,118, ,2, ,10
4/20/2018,85, ,2, ,10
4/21/2018,65, ,9,1,10
4/22/2018,41, ,11,2,10
4/23/2018,41, ,9, ,10
4/24/2018,75, ,6, ,10
4/25/2018,97, ,4, ,10
4/26/2018,85, ,4, ,10
4/27/2018,81, ,2, ,10
4/28/2018,81, ,4, ,10
4/29/2018,81, ,3, ,10
4/30/2018,59, ,2, ,10
5/1/2018,65, ,2, ,10
5/2/2018,72, ,3, ,10
5/3/2018,114, ,5, ,10
5/4/2018,141, ,3, ,10
5/5/2018,117, ,3, ,10
5/6/2018,56, ,3, ,10
5/7/2018,91, ,3, ,10
5/8/2018,44, ,2, ,10
5/9/2018,49, ,6, ,10
5/10/2018,53, ,14,2,10
5/11/2018,67, ,1, ,10
5/12/2018,57, ,1, ,10
5/13/2018,50, ,3, ,10
5/14/2018,54, ,15,2,10
5/15/2018,71, ,23,2,10
5/16/2018,68, ,5, ,10
5/17/2018,47, ,2, ,10
5/18/2018,44, ,5,1,10
5/19/2018,82, ,12,3,10
5/20/2018,87, ,13,3,10
5/21/2018,73, ,15,2,10
5/22/2018,108, ,4, ,10
5/23/2018,94, ,3, ,10
5/24/2018,87, ,4, ,10
5/25/2018,84, ,7,1,10
5/26/2018,81, ,14,2,10
5/27/2018,73, ,12,1,10
5/28/2018,104, ,4, ,10
5/29/2018,65, ,3, ,10
5/30/2018,56, ,2, ,10
5/31/2018,58, ,2, ,10
6/1/2018,60, ,3, ,10
6/2/2018,52, ,8, ,10
6/3/2018,64, ,6, ,10
6/4/2018,67, ,7, ,10
6/5/2018,66, ,16,3,10
6/6/2018,73, ,20,2,10
6/7/2018,79, ,11,1,10
6/8/2018,80, ,5, ,10
6/9/2018,70, ,3, ,10
6/10/2018,78, ,2, ,10
6/11/2018,55, ,2, ,10
6/12/2018,56, ,2, ,10
6/13/2018,61, ,3, ,10
6/14/2018,64, ,4, ,10
6/15/2018,60, ,3, ,10
6/16/2018,53, ,2, ,10
6/17/2018,45, ,3, ,10
6/18/2018,38, ,4, ,10
6/19/2018,41, ,7, ,10
6/20/2018,54, ,7, ,10
6/21/2018,38, ,2, ,10
6/22/2018,49, ,2, ,10
6/23/2018,46, ,2, ,10
6/24/2018,47, ,4, ,10
6/25/2018,60, ,9, ,10
6/26/2018,74, ,11,1,10
6/27/2018,84, ,9, ,10
6/28/2018,64, ,1, ,10
6/29/2018,40, ,2, ,10
6/30/2018,60, ,5, ,10
7/1/2018,43, ,11,1,10
7/2/2018,63, ,8, ,10
7/3/2018,63, ,7,1,10
7/4/2018,70, ,3, ,10
7/5/2018,74, ,3, ,10
7/6/2018,211, ,2, ,10
7/7/2018,94, ,3, ,10
7/8/2018,73, ,6, ,10
7/9/2018,73, ,8, ,10
7/10/2018,71, ,3, ,10
7/11/2018,73, ,2, ,10
7/12/2018,59, ,2, ,10
7/13/2018,62, ,2, ,10
7/14/2018,283, ,3, ,10
7/15/2018,164, ,4, ,10
7/16/2018,170, ,3, ,10
7/17/2018,73, ,4, ,10
7/18/2018,90, ,3, ,10
7/19/2018,114, , , ,10
7/21/2018, , ,2, ,10
7/22/2018, , ,3, ,10
7/23/2018, , ,3, ,10
7/24/2018,74, ,4, ,10
7/25/2018,88, ,2, ,10
7/26/2018,142, ,3,1,10
7/27/2018, , ,2, ,10
7/28/2018, , ,2, ,10
7/29/2018,57, ,3, ,10
7/30/2018,64, ,2, ,10
7/31/2018,40, ,2, ,10
8/1/2018,47, ,2, ,10
8/2/2018,78, ,2, ,10
8/3/2018,102, ,2, ,10
8/4/2018,94, ,2,1,10
8/5/2018,70, ,2, ,10
8/6/2018,69, ,2, ,10
8/7/2018,63, ,3, ,10
8/8/2018,72, ,3, ,10
8/9/2018,80, ,4, ,10
8/10/2018,105, ,3, ,10
8/11/2018,169, ,4, ,10
8/12/2018,70, ,3, ,10
8/13/2018, , ,2, ,10
8/14/2018, , ,2, ,10
8/15/2018, , ,3, ,10
8/16/2018, , ,3, ,10
8/17/2018, , ,2, ,10
8/18/2018, , ,3, ,10
8/19/2018,169, ,3, ,10
8/20/2018,65, ,3, ,10
8/21/2018,68, ,4, ,10
8/22/2018,88, ,3, ,10
8/23/2018,70, ,8, ,10
8/24/2018,79, ,6, ,10
8/25/2018,77, ,3, ,10
8/26/2018,48, ,3, ,10
8/27/2018,63, ,5, ,10
8/28/2018,236, ,10, ,10
8/29/2018, , ,16,1,10
8/30/2018, ,18,10,1,10
8/31/2018,45,24,12,1,10
9/1/2018,76,27,14,1,10
9/2/2018,79,31,7, ,10
9/3/2018,71,32,4, ,10
9/4/2018,81,30,6,1,10
9/5/2018,69,30,3, ,10
9/6/2018,64, ,3, ,10
9/7/2018,42, ,2, ,10
9/8/2018,52, ,2, ,10
9/9/2018,66, ,2, ,10
9/10/2018,54, ,9, ,10
9/11/2018, , ,13,2,10
9/12/2018,79, ,12,1,10
9/13/2018,90, ,2, ,10
9/14/2018,58, ,2, ,10
9/15/2018,36, ,9,1,10
9/16/2018,60, ,14,1,10
9/17/2018,97, ,8, ,10
9/18/2018,79, ,2, ,10
9/19/2018,50, ,3, ,10
9/20/2018,41, ,3, ,10
9/21/2018,57, ,10,1,10
9/22/2018,63, ,13,1,10
9/23/2018,114, ,13,1,10
9/24/2018,89, ,11,1,10
9/25/2018,83, ,5, ,10
9/26/2018,74, ,8,1,10
9/27/2018,113, ,15,1,10
9/28/2018,83, ,20,3,10
9/29/2018,80, ,12,1,10
9/30/2018,61, ,17,1,10
10/1/2018,63, ,15,1,10
10/2/2018,55, ,19,2,10
10/3/2018,66, ,18,2,10
10/4/2018,57, ,19,2,10
10/5/2018,64, ,20,1,10
10/6/2018,72, ,15,2,10
10/7/2018,116, ,9, ,10
10/8/2018,94, ,4, ,10
10/9/2018, , ,7, ,10
10/10/2018, , ,9, ,10
10/11/2018,82, ,5, ,10
10/12/2018,100, ,11,1,10
10/13/2018,112, ,19,2,10
10/14/2018,102, ,16,1,10
10/15/2018,98, ,11,1,10
10/16/2018,146, ,11,1,10
10/17/2018, , ,11, ,10
10/18/2018, , ,9, ,10
10/19/2018, , ,8, ,10
10/20/2018, , ,5, ,10
10/21/2018, , ,6, ,10
10/22/2018, , ,5,1,10
10/23/2018, , ,5, ,10
10/24/2018, , ,6, ,10
10/25/2018, , ,3, ,10
10/26/2018, , ,5, ,10
10/27/2018, , ,22,8,10
10/28/2018, , ,6,2,10
10/29/2018, , ,5,3,10
10/30/2018, , ,6,1,10
10/31/2018, , , ,2,10
11/1/2018, , , ,2,10
11/2/2018, , , ,1,10
11/3/2018, , ,6,1,10
11/4/2018, , ,8, ,10
11/5/2018, , ,13,1,10
11/6/2018, , ,13,1,10
11/7/2018, , ,6, ,10
11/8/2018, , ,4, ,10
11/9/2018, , ,3, ,10
11/10/2018, , ,5, ,10
11/11/2018, , ,11,1,10
11/12/2018,99, ,7,1,10
11/13/2018,30, ,4, ,10
11/14/2018,34, ,8,1,10
11/15/2018,167, ,5, ,10
11/16/2018, , ,2, ,10
11/17/2018, , ,4, ,10
11/18/2018, , ,4,1,10
11/19/2018, , ,5, ,10
11/20/2018, , ,5, ,10
11/21/2018, , ,8,3,10
11/22/2018, , ,2,4,10
11/23/2018, , ,4,4,10
11/24/2018, , ,6,4,10
11/25/2018, , ,5,4,10
11/26/2018, , ,5,5,10
11/27/2018, , ,4,6,10
11/28/2018, , ,5,6,10
11/29/2018, , ,6,4,10
11/30/2018, , ,4,3,10
12/1/2018, , ,4,4,10
12/2/2018,24, ,2,4,10
12/3/2018,44, ,2,4,10
12/4/2018,53, ,4,4,10
12/5/2018,35, ,3,3,10
12/6/2018,28, ,2,3,10
12/7/2018,99, ,1,3,10
12/8/2018, , ,5,3,10
12/9/2018,69, ,5,3,10
12/10/2018,116, ,5,3,10
12/11/2018,96, ,4,3,10
12/12/2018, , ,3,3,10
12/13/2018, , ,4,4,10
12/14/2018, , , ,4,10
12/15/2018, , ,4,6,10
12/16/2018, , ,8,4,10
12/17/2018, , ,4,3,10
12/18/2018, , ,5,3,10
12/19/2018, , ,6,3,10
12/20/2018, , ,9,4,10
12/21/2018, , ,7,4,10
12/22/2018, , ,9,4,10
12/23/2018, , ,7,3,10
12/24/2018, , ,7,3,10
12/25/2018, , ,7,4,10
12/26/2018, , ,3,3,10
12/27/2018, , ,5,3,10
12/28/2018, , ,3,3,10
12/29/2018, , ,4,3,10
1/1/2019, , ,4,4,10
1/2/2019, , ,5,4,10
1/3/2019, , ,6,3,10
1/4/2019, , ,3,3,10
1/5/2019, , ,3,3,10
1/6/2019, , ,3,3,10
1/7/2019, , ,4,8,10
1/8/2019, , ,3,3,10
1/9/2019, , ,6,1,10
1/10/2019, , , ,1,10
1/11/2019, , , ,2,10
1/12/2019, , , ,3,10
1/13/2019, , , ,1,10
1/14/2019, , , , ,10
1/15/2019, , , ,1,10
1/16/2019, , , , ,10
1/17/2019, , , ,1,10
1/18/2019, , , ,1,10
1/19/2019, , , ,1,10
1/20/2019, , , ,3,10
1/21/2019, , , ,2,10
1/22/2019, , ,16,2,10
1/23/2019, , ,9,3,10
1/24/2019, , ,4,3,10
1/25/2019, , ,3,1,10
1/26/2019, , ,2,2,10
1/27/2019, , ,4,1,10
1/28/2019, , ,6,1,10
1/29/2019, , ,5,1,10
1/30/2019, , ,2,1,10
1/31/2019,77, ,4, ,10
2/1/2019,72, ,4, ,10
2/2/2019,52, ,8,1,10
2/3/2019,51, ,6,2,10
2/4/2019,41, ,2,2,10
2/5/2019,42, ,1,1,10
2/6/2019,72, ,4,1,10
2/7/2019,114, ,3, ,10
2/8/2019,90, ,3, ,10
2/10/2019,48, ,3, ,10
2/11/2019,46, ,7,1,10
2/12/2019,46, ,5, ,10
2/13/2019,27, ,3,3,10
2/14/2019,26, ,3, ,10
2/15/2019,49, ,2, ,10
2/16/2019,25, ,2, ,10
2/17/2019,22, ,4, ,10
2/18/2019,25, ,6, ,10
2/19/2019,27, ,4, ,10
2/20/2019,30, ,5, ,10
2/21/2019,28, ,5,1,10
2/22/2019,32, ,7,1,10
2/23/2019,32, ,5,1,10
2/24/2019,43, ,9,1,10
2/25/2019,43, , ,2,10
2/26/2019,46, , ,1,10
2/27/2019,21, , , ,10
2/28/2019,16, , , ,10
3/1/2019,17, , ,1,10
3/2/2019,20, , , ,10
3/3/2019,25, ,2, ,10
3/4/2019,23, ,4, ,10
3/5/2019,25, ,8,1,10
3/6/2019,33, ,7,1,10
3/7/2019,28, ,6,1,10
3/8/2019,17, ,10,3,10
3/9/2019,30, ,9,2,10
3/10/2019,33, ,8,2,10
3/11/2019,29, ,3, ,10
3/12/2019,34, ,5,1,10
3/13/2019,33, ,4,2,10
3/14/2019,49, ,3, ,10
3/15/2019,21, ,3, ,10
3/16/2019,17, ,2, ,10
3/17/2019,19, ,2, ,10
3/18/2019,31, ,3, ,10
3/19/2019,41, ,6,5,10
3/21/2019,36, ,6,2,10
3/22/2019,47, ,10,2,10
3/23/2019,42, ,8,2,10
3/24/2019,40, ,10,3,10
3/25/2019,20, ,3,1,10
3/26/2019,19, ,4, ,10
3/27/2019,28, ,3, ,10
3/28/2019,35, ,3, ,10
3/29/2019,27, ,2, ,10
3/30/2019,45, ,2, ,10
3/31/2019,13, ,3, ,10
4/1/2019,14, ,4, ,10
4/2/2019,24, ,5, ,10
4/3/2019,32, ,8,1,10
4/4/2019,40, , , ,10
4/6/2019, , ,3, ,10
4/7/2019,44, ,4, ,10
4/8/2019,79, ,2, ,10
4/9/2019,59, ,2, ,10
4/10/2019,21, ,6, ,10
4/11/2019,20, ,14,3,10
4/12/2019,36, ,2,1,10
4/13/2019,30, ,2, ,10
4/14/2019,44, ,3, ,10
4/15/2019,31, ,3, ,10
4/16/2019,28, ,2, ,10
4/17/2019,24, ,2,1,10
4/18/2019,28, ,2, ,10
4/19/2019,26, ,1, ,10
4/20/2019,24, ,2, ,10
4/21/2019,18, ,7,1,10
4/22/2019,20, , ,1,10
4/23/2019,26, , ,2,10
4/24/2019,32, , ,2,10
4/25/2019,36, , ,1,10
4/26/2019,42, , ,1,10
4/27/2019,38, , ,2,10
4/28/2019,47, , ,2,10
4/29/2019,44, ,4,1,10
4/30/2019,53, ,9,2,10
5/1/2019,57, ,6,1,10
5/2/2019,55, ,4,1,10
5/3/2019,38, ,3, ,10
5/4/2019,28, ,6,1,10
5/5/2019,56, ,4,1,10
5/6/2019,84, ,2, ,10
5/7/2019,72, ,2, ,10
5/8/2019,43, ,5, ,10
5/9/2019,41, ,4, ,10
5/10/2019,43, ,7,1,10
5/11/2019,58, ,8,1,10
5/12/2019,54, ,7,1,10
5/13/2019,41, ,9,2,10
5/14/2019,63, ,12,3,10
5/15/2019,73, ,7,3,10
5/16/2019,89, ,3,1,10
5/17/2019,53, ,4, ,10
5/18/2019,42, ,11, ,10
5/19/2019,58, ,17,3,10
5/20/2019,62, ,7, ,10
5/21/2019,66, ,10,2,10
5/22/2019,62, ,6, ,10
5/23/2019,66, ,4,1,10
5/24/2019,89, ,3, ,10
5/25/2019,69, ,8, ,10
5/26/2019,56, ,13,3,10
5/27/2019,69, ,17,3,10
5/28/2019,92, ,13,3,10
5/29/2019,80, ,11,2,10
5/30/2019,95, ,13,2,10
5/31/2019,94, ,8,3,10
6/1/2019,56, ,5, ,10
6/2/2019,61, ,13,2,10
6/3/2019,76, ,9,2,10
6/4/2019,88, ,10,3,10
6/5/2019,93, ,18,6,10
6/6/2019,88, ,15,6,10
6/7/2019,61, ,14,4,10
6/8/2019,72, ,2, ,10
6/9/2019,64, ,3,1,10
6/10/2019,59, ,4,1,10
6/11/2019,65, ,6,1,10
6/12/2019,67, ,2, ,10
6/13/2019,60, ,3, ,10
6/14/2019,70, ,4, ,10
6/15/2019,89, ,5,1,10
6/16/2019,83, ,3, ,10
6/17/2019,72, ,2, ,10
6/18/2019,65, ,2,1,10
6/19/2019,66, ,2, ,10
6/20/2019,65, ,2,1,10
6/21/2019,65, ,2, ,10
6/22/2019,76, ,8,1,10
6/23/2019,95, ,15,2,10
6/24/2019,86, ,18,2,10
6/25/2019,81, ,15,1,10
6/26/2019,69, ,5,1,10
6/27/2019,68, ,2, ,10
6/28/2019,57, ,1, ,10
6/29/2019,81, ,4, ,10
6/30/2019,81, ,18,3,10
7/1/2019,78, ,10,3,10
7/2/2019,56, ,3, ,10
7/3/2019,65, ,6, ,10
7/4/2019,52, ,4, ,10
7/5/2019,61, ,2, ,10
7/6/2019,70, ,2, ,10
7/7/2019,67, ,2, ,10
7/8/2019,65, ,4, ,10
7/9/2019,64, ,4, ,10
7/10/2019,69, ,5,1,10
7/11/2019,75, ,3, ,10
7/12/2019,67, ,1, ,10
7/13/2019,55, ,2, ,10
7/14/2019,71, ,3, ,10
7/15/2019,57, ,3, ,10
7/16/2019,69, ,4, ,10
7/17/2019,76, ,2, ,10
7/18/2019,60, ,3, ,10
